Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Space Combination	Dependency=Vintage ACS	Dependency=Water Heater In Unit	Option=Attic	Option=Conditioned Mechanical Room	Option=Crawlspace	Option=Garage	Option=Heated Basement	Option=Living Space	Option=Outside	Option=Unheated Basement	source_count	source_weight	sampling_probability
1A	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	0
1A	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	75.5546	0
1A	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.335281	0.0152413	0.476473	0.173005	0	47	0	0
1A	Single-Family Detached, Heated Basement, Vented Attic, No Garage	1940-59	Yes	0	0	0	0	0.0303726	0.829153	0.140475	0	21	0	0
1A	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	1450.86	5.11005e-06
1A	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	8.02524e-07
1A	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	6.66366e-09
1A	Single-Family Detached, Slab, Finished Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.855125	0.144875	0	21	0	1.39857e-05
1A	Single-Family Detached, Slab, No Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	4725.32	7.45557e-05
1A	Single-Family Detached, Slab, No Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	16269.5	1.68848e-05
1A	Single-Family Detached, Slab, No Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	1.15089e-07
1A	Single-Family Detached, Slab, No Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.743558	0.256442	0	13	4769.2	0.000202805
1A	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	1.29076e-05
1A	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	2.71857e-06
1A	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	6.97845e-09
1A	Single-Family Detached, Slab, Unvented Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.855125	0.144875	0	21	0	3.85304e-05
1A	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	1694.24	9.97521e-05
1A	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	146.665	2.24495e-05
1A	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	1.11959e-07
1A	Single-Family Detached, Slab, Vented Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.855125	0.144875	0	21	32492.9	0.000280901
1A	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	1.64338e-08
1A	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	4.2746e-09
1A	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.335281	0	0.476473	0.173005	0.0152413	47	0	3.12571e-11
1A	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.829153	0.140475	0.0303726	21	0	7.26279e-08
1A	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	2.09041e-07
1A	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	2.51547e-08
1A	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.335281	0	0.476473	0.173005	0.0152413	47	0	5.39846e-10
1A	Single-Family Detached, Unheated Basement, No Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.710707	0.245113	0.0441799	13	280.798	1.14602e-06
1A	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	3.6717e-08
1A	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	4.50471e-09
1A	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.335281	0	0.476473	0.173005	0.0152413	47	0	3.27337e-11
1A	Single-Family Detached, Unheated Basement, Unvented Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.829153	0.140475	0.0303726	21	0	2.12809e-07
1A	Single-Family Detached, Unheated Basement, Vented Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	2.77087e-07
1A	Single-Family Detached, Unheated Basement, Vented Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	75.5546	3.03686e-08
1A	Single-Family Detached, Unheated Basement, Vented Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.335281	0	0.476473	0.173005	0.0152413	47	0	5.25166e-10
1A	Single-Family Detached, Unheated Basement, Vented Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.829153	0.140475	0.0303726	21	1088.42	1.58337e-06
1A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	0
1A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	0
1A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	0
1A	Single-Family Detached, Unvented Crawlspace, Finished Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.855125	0.144875	0	21	0	0
1A	Single-Family Detached, Unvented Crawlspace, No Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	0
1A	Single-Family Detached, Unvented Crawlspace, No Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	0
1A	Single-Family Detached, Unvented Crawlspace, No Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	0
1A	Single-Family Detached, Unvented Crawlspace, No Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.743558	0.256442	0	13	339.377	0
1A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	0
1A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	0
1A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	0
1A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.855125	0.144875	0	21	0	0
1A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	0
1A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	146.665	0
1A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	0
1A	Single-Family Detached, Unvented Crawlspace, Vented Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.855125	0.144875	0	21	0	0
1A	Single-Family Detached, Vented Crawlspace, Finished Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	450.103	3.25981e-06
1A	Single-Family Detached, Vented Crawlspace, Finished Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	5.10082e-07
1A	Single-Family Detached, Vented Crawlspace, Finished Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	4.61675e-09
1A	Single-Family Detached, Vented Crawlspace, Finished Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.855125	0.144875	0	21	447.348	1.00161e-05
1A	Single-Family Detached, Vented Crawlspace, No Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	8353.02	3.63772e-05
1A	Single-Family Detached, Vented Crawlspace, No Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	2872	1.03273e-05
1A	Single-Family Detached, Vented Crawlspace, No Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	7.97367e-08
1A	Single-Family Detached, Vented Crawlspace, No Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.743558	0.256442	0	13	4628.13	0.000157157
1A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	0	6.53895e-06
1A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	1.37848e-06
1A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	4.83485e-09
1A	Single-Family Detached, Vented Crawlspace, Unvented Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.855125	0.144875	0	21	0	2.96036e-05
1A	Single-Family Detached, Vented Crawlspace, Vented Attic, 1 Car Garage	1940-59	Yes	0	0	0	0.624229	0	0.190157	0.185614	0	13	1694.24	4.85076e-05
1A	Single-Family Detached, Vented Crawlspace, Vented Attic, 2 Car Garage	1940-59	Yes	0	0	0	0.770241	0	0.0139592	0.2158	0	11	0	1.27401e-05
1A	Single-Family Detached, Vented Crawlspace, Vented Attic, 3 Car Garage	1940-59	Yes	0	0	0	0.340471	0	0.483847	0.175682	0	47	0	7.75683e-08
1A	Single-Family Detached, Vented Crawlspace, Vented Attic, No Garage	1940-59	Yes	0	0	0	0	0	0.855125	0.144875	0	21	0	0.000218032
1A	Mobile Home, Ambient, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Multi-Family with 2 - 4 Units Bottom Unit, Slab, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1732.23	6.65532e-05
1A	Multi-Family with 2 - 4 Units Middle Unit, Slab, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1737.44	6.74564e-06
1A	Multi-Family with 2 - 4 Units Top Unit, Slab, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1732.23	4.83132e-05
1A	Multi-Family with 2 - 4 Units Bottom Unit, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1732.23	0
1A	Multi-Family with 2 - 4 Units Middle Unit, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1737.44	0
1A	Multi-Family with 2 - 4 Units Top Unit, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1732.23	0
1A	Multi-Family with 2 - 4 Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1732.23	0
1A	Multi-Family with 2 - 4 Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1737.44	0
1A	Multi-Family with 2 - 4 Units Top Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1732.23	0
1A	Multi-Family with 2 - 4 Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1732.23	8.2082e-06
1A	Multi-Family with 2 - 4 Units Middle Unit, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1737.44	8.3196e-07
1A	Multi-Family with 2 - 4 Units Top Unit, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	36	1732.23	5.95862e-06
1A	Multi-Family with 5+ Units Bottom Unit, Slab, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19560.2	0.000351185
1A	Multi-Family with 5+ Units Middle Unit, Slab, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19618.9	0.000414005
1A	Multi-Family with 5+ Units Top Unit, Slab, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19560.2	0.000294364
1A	Multi-Family with 5+ Units Bottom Unit, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19560.2	0
1A	Multi-Family with 5+ Units Middle Unit, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19618.9	0
1A	Multi-Family with 5+ Units Top Unit, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19560.2	0
1A	Multi-Family with 5+ Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19560.2	0
1A	Multi-Family with 5+ Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19618.9	0
1A	Multi-Family with 5+ Units Top Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19560.2	0
1A	Multi-Family with 5+ Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19560.2	4.33127e-05
1A	Multi-Family with 5+ Units Middle Unit, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19618.9	5.10604e-05
1A	Multi-Family with 5+ Units Top Unit, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	19560.2	3.63048e-05
1A	Single-Family Attached, Heated Basement, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Heated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	41.8442	0
1A	Single-Family Attached, Heated Basement, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Heated Basement, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Slab, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	3.6274e-07
1A	Single-Family Attached, Slab, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	506.627	1.11827e-05
1A	Single-Family Attached, Slab, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	5.31828e-07
1A	Single-Family Attached, Slab, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	435.839	8.13452e-06
1A	Single-Family Attached, Unheated Basement, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	67.1283	0
1A	Single-Family Attached, Unheated Basement, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Unheated Basement, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Unvented Crawlspace, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Unvented Crawlspace, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Unvented Crawlspace, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Attached, Vented Crawlspace, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	4.47378e-08
1A	Single-Family Attached, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	62.7981	1.37919e-06
1A	Single-Family Attached, Vented Crawlspace, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	6.55919e-08
1A	Single-Family Attached, Vented Crawlspace, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	1.00325e-06
1A	Single-Family Detached, Ambient, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Ambient, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Ambient, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Ambient, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Heated Basement, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Slab, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Vented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Vented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unheated Basement, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Unvented Crawlspace, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
1A	Single-Family Detached, Vented Crawlspace, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	15	0	0
